Rk,Player,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Team
8.0,Dayton Forsythe,G,31,0,12.1,1.2,2.6,0.45,0.7,1.5,0.447,0.5,1.1,0.455,0.581,1.3,1.4,0.909,0.1,1.0,1.1,1.0,0.4,0.0,0.5,1.3,4.3,,Oklahoma
9.0,Mohamed Wague,F,33,4,11.5,1.4,2.0,0.723,0.0,0.0,,1.4,2.0,0.723,0.723,1.0,1.6,0.654,1.8,1.4,3.1,0.7,0.8,0.3,0.9,2.2,3.9,,Oklahoma
10.0,Luke Northweather,C,30,0,11.3,0.9,2.1,0.429,0.6,1.7,0.34,0.3,0.4,0.769,0.563,0.3,0.5,0.714,0.2,1.2,1.5,0.4,0.1,0.2,0.1,1.1,2.7,,Oklahoma
11.0,Jacolb Cole,F,15,0,4.6,0.2,0.7,0.273,0.1,0.3,0.2,0.1,0.4,0.333,0.318,0.4,0.4,1.0,0.1,0.7,0.8,0.2,0.1,0.0,0.1,0.4,0.9,,Oklahoma
12.0,Jake Moser,G,7,0,1.0,0.1,0.1,1.0,0.1,0.1,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,,Oklahoma
13.0,Reid Lovelace,G,6,0,1.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,,Oklahoma
,Team Totals,,34,34,200.0,26.1,55.7,0.468,8.5,23.2,0.365,17.6,32.5,0.541,0.544,17.7,22.2,0.795,8.4,23.7,32.1,13.4,7.8,2.3,12.1,18.5,78.3,,Oklahoma
1.0,Sean Pedulla,G,36,36,32.8,5.2,11.8,0.441,2.4,6.2,0.392,2.8,5.6,0.495,0.544,2.6,3.2,0.825,0.4,3.1,3.5,3.8,1.9,0.2,2.0,2.6,15.4,,Ole Miss
2.0,Jaemyn Brakefield,F,36,1,23.3,3.7,7.3,0.511,0.7,2.1,0.351,3.0,5.2,0.574,0.561,2.9,3.9,0.732,1.4,3.0,4.3,1.8,0.8,0.3,1.2,2.0,11.1,,Ole Miss
3.0,Malik Dia,F,36,36,20.9,3.9,8.4,0.467,0.8,2.3,0.345,3.1,6.1,0.514,0.515,2.1,3.2,0.643,1.4,4.3,5.7,0.8,0.7,0.9,0.8,2.3,10.8,,Ole Miss
4.0,Matthew Murrell,G,32,31,30.3,3.7,8.7,0.424,1.3,4.2,0.319,2.3,4.5,0.524,0.502,2.0,2.6,0.793,0.7,2.8,3.5,1.8,1.8,0.3,0.6,1.9,10.8,,Ole Miss
5.0,Jaylen Murray,G,36,31,30.5,3.6,8.8,0.406,1.7,4.5,0.37,1.9,4.3,0.442,0.5,1.5,1.8,0.818,0.1,2.1,2.2,3.4,1.4,0.2,1.3,1.8,10.3,,Ole Miss
6.0,Dre Davis,G,34,34,26.0,3.7,8.1,0.455,0.7,2.3,0.325,2.9,5.8,0.505,0.5,2.0,3.0,0.683,1.7,3.1,4.8,1.3,1.0,1.0,1.2,3.0,10.1,,Ole Miss
7.0,Davon Barnes,F,36,10,20.4,1.7,4.5,0.383,0.4,1.8,0.212,1.3,2.7,0.5,0.426,1.2,1.6,0.737,0.9,2.4,3.2,0.8,0.7,0.3,0.5,2.0,5.0,,Ole Miss
8.0,Mikeal Brown-Jones,F,28,1,10.1,1.2,2.5,0.479,0.1,0.4,0.182,1.1,2.1,0.533,0.493,1.6,2.1,0.759,0.6,1.0,1.6,0.4,0.3,0.5,0.6,1.9,4.1,,Ole Miss
9.0,Eduardo Klafke,G,36,0,9.9,0.4,1.0,0.444,0.4,0.8,0.481,0.1,0.3,0.333,0.625,0.2,0.3,0.545,0.2,0.8,1.1,0.4,0.4,0.2,0.3,1.0,1.4,,Ole Miss
10.0,Ja'Von Benson,F,9,0,3.2,0.3,0.7,0.5,0.1,0.1,1.0,0.2,0.6,0.4,0.583,0.4,0.7,0.667,0.2,0.8,1.0,0.0,0.2,0.2,0.3,0.7,1.2,,Ole Miss
11.0,John Bol,F,17,0,4.1,0.5,0.7,0.667,0.0,0.0,,0.5,0.7,0.667,0.667,0.2,0.4,0.5,0.4,0.5,0.9,0.0,0.0,0.3,0.3,0.6,1.1,,Ole Miss
12.0,Cam Brent,G,7,0,1.6,0.1,0.6,0.25,0.0,0.1,0.0,0.1,0.4,0.333,0.25,0.3,0.3,1.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.6,,Ole Miss
13.0,Robert Cowherd,G,10,0,4.2,0.0,0.4,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.6,0.0,,Ole Miss
,Team Totals,,36,36,201.4,26.6,59.9,0.445,8.3,24.0,0.348,18.3,35.9,0.51,0.514,15.6,21.1,0.738,9.2,23.9,33.1,14.2,8.8,3.7,9.0,18.3,77.2,,Ole Miss
1.0,Marquel Sutton,F,35,35,32.3,6.7,14.0,0.479,0.8,2.9,0.277,5.9,11.1,0.531,0.507,4.7,6.3,0.739,1.6,6.3,7.9,1.2,0.8,0.3,1.9,2.1,18.9,,Omaha
2.0,JJ White,G,35,25,27.2,4.5,9.2,0.492,1.9,4.4,0.442,2.6,4.8,0.539,0.598,2.8,3.5,0.795,0.5,2.1,2.6,4.0,0.8,0.0,1.9,1.9,13.7,,Omaha
3.0,Tony Osburn,G,34,34,27.2,3.8,8.7,0.439,2.2,5.6,0.392,1.6,3.1,0.523,0.564,2.3,2.6,0.856,0.5,2.9,3.4,1.4,1.0,0.0,0.8,1.6,12.1,,Omaha
4.0,Lance Waddles,G,35,10,20.9,3.0,8.0,0.375,1.3,4.0,0.317,1.7,4.0,0.433,0.454,1.5,2.2,0.701,0.8,3.1,3.9,1.8,0.5,0.1,1.1,1.9,8.8,,Omaha
5.0,Ja'Sean Glover,G,35,6,22.7,2.7,5.9,0.454,0.9,2.5,0.356,1.8,3.4,0.525,0.529,1.4,1.8,0.774,1.0,1.8,2.8,1.8,0.9,0.4,1.3,1.9,7.6,,Omaha
6.0,Kamryn Thomas,F,35,30,24.3,2.3,5.1,0.441,1.0,2.7,0.366,1.3,2.5,0.523,0.536,0.9,1.2,0.721,1.0,2.8,3.8,1.2,0.6,0.5,0.9,2.2,6.4,,Omaha
7.0,Isaac Ondekane,F,35,34,16.7,2.1,3.5,0.581,0.0,0.0,,2.1,3.5,0.581,0.581,1.2,2.1,0.554,1.4,2.4,3.8,0.5,0.3,0.4,1.3,2.7,5.3,,Omaha
8.0,Joshua Streit,F,35,1,19.1,1.0,1.7,0.59,0.0,0.0,,1.0,1.7,0.59,0.59,0.2,0.8,0.296,1.7,1.8,3.5,1.1,0.5,0.5,0.5,2.1,2.3,,Omaha
9.0,Khamani Cooper,G,18,0,6.7,0.5,1.7,0.29,0.3,1.3,0.25,0.2,0.4,0.429,0.387,0.3,0.5,0.667,0.1,0.7,0.8,0.3,0.2,0.1,0.3,1.1,1.7,,Omaha
10.0,Grant Stubblefield,G,26,0,6.3,0.5,1.4,0.361,0.1,0.7,0.176,0.4,0.7,0.526,0.403,0.4,0.5,0.833,0.2,0.7,0.9,0.3,0.5,0.1,0.5,1.1,1.5,,Omaha
11.0,Lincoln Palbicki,C,8,0,1.6,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.0,0.0,,0.4,0.1,0.5,0.1,0.0,0.0,0.1,0.3,0.8,,Omaha
12.0,Sebastian Perry,G,9,0,2.0,0.3,0.9,0.375,0.0,0.4,0.0,0.3,0.4,0.75,0.375,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.7,,Omaha
13.0,Pablo Soumare,C,14,0,3.8,0.3,0.8,0.364,0.0,0.0,,0.3,0.8,0.364,0.364,0.1,0.3,0.25,0.2,0.1,0.4,0.0,0.1,0.1,0.5,1.2,0.6,,Omaha
,Team Totals,,35,35,200.0,26.9,58.6,0.459,8.2,23.1,0.356,18.7,35.5,0.525,0.529,15.3,21.3,0.722,10.3,25.5,35.8,13.3,5.9,2.3,10.8,18.3,77.3,,Omaha
1.0,Nathan Bittle,C,35,35,27.7,5.3,10.3,0.511,1.0,3.1,0.336,4.3,7.3,0.584,0.561,2.6,3.2,0.811,1.9,5.7,7.6,1.9,0.8,2.1,1.6,2.5,14.2,,Oregon
2.0,Jackson Shelstad,G,35,35,32.9,4.9,10.8,0.451,1.9,5.0,0.379,3.0,5.9,0.512,0.538,2.0,2.4,0.835,0.4,2.5,2.9,2.7,1.0,0.0,1.5,1.1,13.7,,Oregon
3.0,TJ Bamba,G,35,35,28.0,3.5,9.0,0.389,0.7,2.8,0.253,2.8,6.1,0.451,0.428,2.8,3.7,0.74,0.5,2.9,3.4,3.0,1.8,0.1,1.5,2.4,10.5,,Oregon
4.0,Keeshawn Barthelemy,G,35,14,27.8,3.5,8.3,0.426,1.8,4.3,0.414,1.7,4.0,0.439,0.534,1.1,1.3,0.886,0.5,1.8,2.3,2.5,1.1,0.1,1.0,1.1,10.0,,Oregon
5.0,Brandon Angel,F,35,35,22.9,3.0,5.5,0.536,0.7,1.9,0.368,2.3,3.6,0.627,0.601,1.6,2.0,0.826,1.1,2.7,3.8,1.1,0.5,0.3,1.4,2.2,8.3,,Oregon
6.0,Jadrian Tracey,F,35,16,21.3,2.6,5.4,0.479,0.9,2.7,0.34,1.7,2.7,0.617,0.564,0.8,1.2,0.69,0.8,2.0,2.8,1.7,0.9,0.1,1.1,1.9,6.9,,Oregon
7.0,Kwame Evans Jr.,F,35,3,16.3,1.9,4.1,0.465,0.4,1.5,0.269,1.5,2.6,0.578,0.514,1.9,2.7,0.723,1.6,3.0,4.6,0.7,0.4,0.6,1.1,1.9,6.1,,Oregon
8.0,Supreme Cook,F,32,0,11.0,1.7,3.2,0.545,0.0,0.0,,1.7,3.2,0.545,0.545,1.2,2.1,0.582,1.0,1.6,2.6,0.2,0.3,0.1,0.8,1.4,4.7,,Oregon
9.0,Ra'Heim Moss,G,30,2,10.4,0.5,1.5,0.318,0.1,0.5,0.125,0.4,0.9,0.429,0.341,0.5,0.8,0.696,0.3,1.3,1.6,0.5,0.4,0.0,0.5,1.1,1.5,,Oregon
10.0,Jamari Phillips,G,14,0,5.3,0.4,1.5,0.238,0.3,1.1,0.267,0.1,0.4,0.167,0.333,0.4,0.5,0.714,0.1,0.7,0.8,0.2,0.1,0.0,0.6,0.9,1.4,,Oregon
11.0,Mookie Cook,F,24,0,4.3,0.4,0.7,0.588,0.2,0.4,0.444,0.3,0.3,0.75,0.706,0.1,0.3,0.5,0.2,0.3,0.5,0.1,0.2,0.2,0.0,0.5,1.1,,Oregon
12.0,Jayson Williams-Johnson,G,7,0,1.9,0.1,0.6,0.25,0.0,0.0,,0.1,0.6,0.25,0.25,0.0,0.0,,0.0,0.0,0.0,0.3,0.1,0.0,0.1,0.3,0.3,,Oregon
13.0,Drew Carter,G,4,0,2.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,,Oregon
14.0,James Cooper,F,6,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.2,0.2,0.3,0.5,0.2,0.0,0.0,0.5,0.0,,Oregon
15.0,Luke Johnson,F,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Oregon
16.0,Oleksandr Kobzystyi,F,2,0,4.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,,Oregon
,Team Totals,,35,35,202.1,27.1,58.9,0.46,7.7,22.5,0.344,19.3,36.3,0.531,0.525,14.7,19.4,0.757,10.2,25.6,35.8,14.3,7.2,3.7,11.3,16.3,76.5,,Oregon
1.0,Trey Kaufman-Renn,F,36,36,30.8,8.1,13.6,0.595,0.1,0.2,0.429,8.0,13.4,0.597,0.598,3.8,5.8,0.648,2.6,3.9,6.5,2.2,0.7,0.3,2.2,2.9,20.1,,Purdue
2.0,Braden Smith,G,36,36,37.0,5.6,13.1,0.428,2.3,6.1,0.381,3.3,7.1,0.469,0.516,2.2,2.7,0.833,0.4,4.1,4.5,8.7,2.2,0.2,3.0,1.7,15.8,"AA-1,AP-AA-1,NABC-AA-1,SN-AA-1,USBWA-AA-1,W-AA-1",Purdue
3.0,Fletcher Loyer,G,36,36,30.9,4.3,9.2,0.465,2.1,4.7,0.444,2.2,4.5,0.488,0.579,3.1,3.7,0.848,0.3,1.8,2.1,1.8,0.5,0.0,1.2,1.1,13.8,,Purdue
4.0,Daniel Jacobsen,C,2,2,13.0,2.0,3.0,0.667,0.0,0.5,0.0,2.0,2.5,0.8,0.667,2.5,3.5,0.714,0.5,3.0,3.5,0.0,0.0,1.5,0.5,0.0,6.5,,Purdue
5.0,C.J. Cox,G,36,23,18.6,1.9,4.2,0.461,0.9,2.3,0.398,1.0,1.9,0.536,0.569,1.2,1.5,0.782,0.8,2.0,2.8,0.7,0.7,0.0,0.5,1.4,6.0,,Purdue
6.0,Myles Colvin,G,36,8,17.8,1.9,5.2,0.374,1.1,3.6,0.313,0.8,1.6,0.518,0.484,0.4,0.6,0.667,0.5,2.1,2.6,0.5,0.6,0.2,0.6,1.8,5.4,,Purdue
7.0,Camden Heide,F,36,8,19.6,1.5,3.1,0.491,0.9,2.2,0.392,0.6,0.9,0.742,0.632,0.8,1.0,0.806,0.9,2.8,3.6,0.4,0.4,0.2,0.3,2.0,4.7,,Purdue
8.0,Caleb Furst,F,36,23,18.4,1.3,2.4,0.545,0.0,0.0,,1.3,2.4,0.545,0.545,1.4,2.2,0.646,1.7,1.9,3.5,0.4,0.6,0.2,0.8,2.2,4.1,,Purdue
9.0,Gicarri Harris,G,36,5,15.0,1.3,3.2,0.391,0.6,2.0,0.31,0.6,1.2,0.523,0.487,0.7,0.8,0.926,0.5,1.4,1.9,0.8,0.4,0.1,0.4,1.1,3.8,,Purdue
10.0,Brian Waddell,F,9,0,4.4,0.7,1.1,0.6,0.3,0.4,0.75,0.3,0.7,0.5,0.75,0.3,0.4,0.75,0.0,0.8,0.8,0.4,0.1,0.0,0.6,0.2,2.0,,Purdue
11.0,Raleigh Burgess,F,31,0,6.4,0.7,1.4,0.535,0.2,0.5,0.4,0.5,0.9,0.607,0.605,0.2,0.5,0.412,0.5,0.7,1.3,0.2,0.3,0.1,0.3,0.8,1.9,,Purdue
12.0,Will Berg,C,22,3,6.1,0.7,0.9,0.842,0.0,0.0,,0.7,0.9,0.842,0.842,0.4,0.7,0.5,0.4,0.9,1.3,0.3,0.1,0.2,0.4,1.3,1.8,,Purdue
13.0,Jace Rayl,G,4,0,1.5,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,,Purdue
14.0,Sam King,F,6,0,2.2,0.2,0.3,0.5,0.0,0.0,,0.2,0.3,0.5,0.5,0.0,0.0,,0.2,0.3,0.5,0.0,0.0,0.0,0.2,0.5,0.3,,Purdue
15.0,Jack Lusk,G,5,0,1.4,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,,Purdue
16.0,Josh Furst,F,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Purdue
,Team Totals,,36,36,200.0,27.4,56.3,0.486,8.3,21.6,0.382,19.1,34.7,0.551,0.559,14.3,19.5,0.732,9.8,23.1,32.9,15.9,6.4,1.6,10.4,15.8,77.3,,Purdue
1.0,Kam Woods,G,30,28,36.1,5.3,14.4,0.37,1.5,5.1,0.288,3.9,9.3,0.416,0.421,2.8,4.6,0.601,1.3,3.4,4.7,5.2,1.7,0.2,3.0,2.2,14.9,,Robert Morris
2.0,Alvaro Folgueiras,F,35,35,29.3,5.0,9.2,0.548,1.3,3.1,0.413,3.7,6.1,0.618,0.618,2.8,3.6,0.784,2.3,6.8,9.1,3.2,1.4,1.2,2.3,2.3,14.1,,Robert Morris
3.0,Amarion Dickerson,F,35,31,29.1,4.8,9.1,0.531,0.6,2.2,0.276,4.2,6.9,0.612,0.564,3.0,4.4,0.688,2.2,3.7,5.9,1.3,1.0,2.3,1.4,3.3,13.3,,Robert Morris
4.0,Josh Omojafo,G,34,33,29.9,3.4,7.7,0.443,0.8,2.1,0.384,2.6,5.6,0.466,0.496,3.7,4.6,0.814,1.1,2.7,3.8,1.4,0.5,0.3,1.6,2.5,11.4,,Robert Morris
5.0,D.J. Smith,G,35,32,28.4,2.9,7.2,0.403,1.6,4.1,0.392,1.3,3.1,0.418,0.514,1.6,2.1,0.792,0.5,1.7,2.3,3.2,0.6,0.0,2.1,2.1,9.1,,Robert Morris
6.0,Ryan Prather Jr.,G,35,12,23.8,2.9,6.5,0.445,1.5,3.9,0.397,1.3,2.6,0.516,0.564,0.9,1.2,0.786,1.2,1.8,3.0,1.0,0.3,0.1,0.7,1.2,8.3,,Robert Morris
7.0,Ismael Plet,F,34,4,16.1,1.9,3.7,0.512,0.0,0.1,0.333,1.9,3.6,0.516,0.516,1.0,1.8,0.55,1.9,1.8,3.7,0.6,0.2,0.3,0.7,1.8,4.8,,Robert Morris
8.0,Antallah Sandlin'El,F,9,0,8.7,1.7,3.6,0.469,0.3,1.4,0.231,1.3,2.1,0.632,0.516,0.8,1.0,0.778,0.9,1.1,2.0,0.0,0.2,0.1,0.6,0.8,4.4,,Robert Morris
9.0,Dilen Miller,G,25,0,12.0,0.7,3.0,0.243,0.4,2.1,0.212,0.3,0.9,0.318,0.318,0.6,0.7,0.941,0.1,1.0,1.0,1.0,0.8,0.0,0.6,1.4,2.5,,Robert Morris
10.0,Maurio Hanson Jr.,F,4,0,4.3,0.3,2.8,0.091,0.3,0.5,0.5,0.0,2.3,0.0,0.136,0.3,0.5,0.5,0.8,0.8,1.5,0.0,0.0,0.0,1.3,1.5,1.0,,Robert Morris
11.0,Tanner O'Grady,G,4,0,1.8,0.5,0.8,0.667,0.0,0.3,0.0,0.5,0.5,1.0,0.667,0.0,0.0,,0.0,0.5,0.5,0.0,0.3,0.0,0.0,0.3,1.0,,Robert Morris
12.0,Chris Ford,F,26,0,7.7,0.4,0.8,0.5,0.0,0.0,,0.4,0.8,0.5,0.5,0.0,0.2,0.2,0.7,0.8,1.5,0.3,0.3,0.1,0.2,0.6,0.8,,Robert Morris
,Team Totals,,35,35,203.6,26.7,59.4,0.449,7.5,21.7,0.347,19.1,37.6,0.509,0.513,16.1,22.3,0.721,12.5,24.9,37.4,16.1,6.4,4.5,12.9,16.7,77.0,,Robert Morris
1.0,Ray'Sean Taylor,G,34,34,32.3,5.8,14.2,0.409,2.7,8.0,0.339,3.1,6.2,0.498,0.504,4.8,5.6,0.844,0.5,4.1,4.6,3.7,1.9,0.1,2.5,2.4,19.1,,SIU-Edwardsville
2.0,Brian Taylor,G,34,34,31.1,4.3,8.9,0.485,1.2,2.6,0.449,3.1,6.2,0.5,0.551,2.1,2.9,0.73,0.8,3.2,4.1,2.9,0.8,0.2,2.1,1.9,11.9,,SIU-Edwardsville
3.0,Ring Malith,F,34,34,30.9,3.7,9.6,0.388,1.2,3.9,0.308,2.5,5.7,0.443,0.451,2.4,3.2,0.761,1.9,5.1,7.0,1.4,0.8,0.7,1.5,2.0,11.1,,SIU-Edwardsville
4.0,Jo Valrie,F,3,0,18.0,3.7,7.7,0.478,0.0,1.3,0.0,3.7,6.3,0.579,0.478,0.7,2.3,0.286,3.7,3.0,6.7,0.7,0.7,0.3,0.7,1.3,8.0,,SIU-Edwardsville
5.0,Desmond Polk,G,34,34,29.6,2.4,6.8,0.359,1.0,3.5,0.275,1.5,3.3,0.45,0.431,0.4,0.8,0.429,0.9,2.4,3.3,1.1,0.9,0.3,1.0,1.4,6.2,,SIU-Edwardsville
6.0,Darrion Baker,F,10,0,15.1,2.2,4.1,0.537,0.2,0.9,0.222,2.0,3.2,0.625,0.561,1.3,2.2,0.591,1.6,2.7,4.3,0.7,0.4,0.5,1.1,2.6,5.9,,SIU-Edwardsville
7.0,Kyle Thomas,F,24,17,14.5,2.5,4.5,0.546,0.0,0.3,0.125,2.4,4.2,0.58,0.551,1.0,1.5,0.622,1.2,2.0,3.2,0.8,0.2,1.0,1.0,2.4,5.9,,SIU-Edwardsville
8.0,Myles Thompson,F,34,1,18.6,2.5,5.4,0.462,0.1,0.3,0.444,2.4,5.1,0.462,0.473,0.6,2.1,0.278,1.5,2.4,3.9,0.8,0.6,0.4,0.9,2.0,5.6,,SIU-Edwardsville
9.0,Arnas Sakenis,F,26,16,16.6,1.8,3.3,0.547,0.0,0.0,,1.8,3.3,0.547,0.547,0.9,1.8,0.5,1.8,2.0,3.8,0.7,0.3,1.8,0.7,1.4,4.5,,SIU-Edwardsville
10.0,Jordan Pickett,G,34,0,11.8,1.1,2.9,0.398,0.6,1.5,0.385,0.6,1.4,0.413,0.5,0.5,0.6,0.727,0.3,1.0,1.3,0.6,0.4,0.0,0.3,1.2,3.4,,SIU-Edwardsville
11.0,Declan Dillon,G,33,0,12.0,0.9,2.2,0.425,0.1,0.3,0.364,0.8,1.9,0.435,0.452,0.3,0.5,0.688,0.8,1.5,2.4,1.6,0.5,0.0,0.6,1.5,2.3,,SIU-Edwardsville
12.0,Cham Okey,G,13,0,5.7,0.8,2.4,0.323,0.5,1.4,0.389,0.2,1.0,0.231,0.435,0.0,0.0,,0.3,1.2,1.5,0.2,0.2,0.1,0.2,0.2,2.1,,SIU-Edwardsville
13.0,Jordan Hamilton,G,9,0,5.0,0.8,1.9,0.412,0.1,0.6,0.2,0.7,1.3,0.5,0.441,0.0,0.1,0.0,0.1,0.6,0.7,0.0,0.4,0.0,0.2,0.4,1.7,,SIU-Edwardsville
14.0,Eddiean Tirado,G,15,0,5.5,0.5,1.5,0.348,0.3,1.1,0.235,0.3,0.4,0.667,0.435,0.0,0.1,0.0,0.0,0.3,0.3,0.1,0.2,0.0,0.1,0.4,1.3,,SIU-Edwardsville
15.0,Raynard Horry,G,6,0,4.0,0.5,1.2,0.429,0.0,0.3,0.0,0.5,0.8,0.6,0.429,0.0,0.0,,0.0,0.5,0.5,0.8,0.2,0.0,0.0,0.7,1.0,,SIU-Edwardsville
,Team Totals,,34,34,201.5,25.7,59.7,0.431,7.3,22.0,0.333,18.4,37.7,0.488,0.492,12.9,19.3,0.67,11.9,26.3,38.1,13.6,6.6,4.0,11.4,16.5,71.6,,SIU-Edwardsville
1.0,Augustas Marciulionis,G,35,35,34.8,5.0,11.2,0.446,1.5,4.2,0.347,3.5,7.0,0.506,0.511,2.7,3.5,0.793,0.4,2.7,3.1,5.9,1.3,0.1,2.1,2.0,14.2,,Saint Mary's
2.0,Paulius Murauskas,F,35,35,26.9,4.4,9.8,0.447,0.9,3.2,0.292,3.4,6.5,0.524,0.496,2.4,3.2,0.743,2.3,5.4,7.7,1.3,0.6,0.4,1.2,2.5,12.1,,Saint Mary's
3.0,Mitchell Saxen,C,35,35,29.9,4.4,8.1,0.546,0.0,0.1,0.5,4.4,8.0,0.546,0.548,2.0,3.8,0.515,4.0,3.9,7.9,1.7,1.3,1.3,1.4,2.9,10.8,,Saint Mary's
4.0,Luke Barrett,G,35,35,36.5,3.8,8.3,0.455,1.1,3.8,0.28,2.7,4.5,0.601,0.519,1.2,1.6,0.719,2.6,4.2,6.8,1.4,0.7,0.4,0.9,2.3,9.8,,Saint Mary's
5.0,Jordan Ross,G,35,35,26.7,3.0,7.9,0.38,0.7,2.3,0.293,2.3,5.5,0.418,0.424,1.6,2.4,0.687,0.3,2.7,3.1,2.6,0.7,0.3,0.8,1.3,8.3,,Saint Mary's
6.0,Mikey Lewis,G,35,0,16.0,3.0,7.4,0.402,1.7,4.4,0.374,1.3,3.0,0.442,0.514,0.6,0.8,0.724,0.3,1.3,1.7,0.6,0.7,0.2,0.8,0.9,8.2,,Saint Mary's
7.0,Harry Wessels,C,34,0,13.1,1.7,3.2,0.546,0.0,0.0,,1.7,3.2,0.546,0.546,1.8,2.2,0.824,1.4,2.1,3.4,0.3,0.2,1.0,1.1,1.5,5.3,,Saint Mary's
8.0,Andrew McKeever,C,20,0,5.8,1.1,1.7,0.647,0.0,0.0,,1.1,1.7,0.647,0.647,0.2,0.7,0.308,1.0,1.0,2.0,0.1,0.2,0.3,0.2,0.6,2.4,,Saint Mary's
9.0,Ashton Hardaway,F,33,0,9.5,0.7,2.0,0.354,0.4,1.3,0.31,0.3,0.7,0.435,0.454,0.3,0.4,0.917,0.3,0.9,1.2,0.4,0.3,0.2,0.3,0.9,2.1,,Saint Mary's
10.0,Kevin Gad,F,15,0,2.2,0.3,0.7,0.5,0.1,0.4,0.333,0.2,0.3,0.75,0.6,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.1,0.3,0.8,,Saint Mary's
11.0,Joshua Dent,G,24,0,3.5,0.2,0.7,0.294,0.1,0.5,0.273,0.1,0.3,0.333,0.382,0.0,0.1,0.5,0.0,0.2,0.2,0.3,0.1,0.0,0.2,0.1,0.6,,Saint Mary's
12.0,Cade Bennett,G,23,0,3.2,0.1,0.6,0.231,0.0,0.3,0.125,0.1,0.2,0.4,0.269,0.1,0.3,0.429,0.0,0.3,0.3,0.7,0.2,0.0,0.3,0.2,0.4,,Saint Mary's
,Team Totals,,35,35,201.4,26.9,59.7,0.45,6.4,19.9,0.319,20.5,39.7,0.516,0.504,12.8,18.4,0.695,14.0,25.7,39.7,15.1,6.1,4.0,9.7,14.9,72.9,,Saint Mary's
1.0,RJ Luis,G,35,32,31.8,6.5,14.9,0.439,1.3,3.9,0.336,5.2,11.0,0.475,0.483,3.8,5.1,0.747,2.1,5.0,7.2,2.0,1.4,0.6,2.2,2.2,18.2,"AA-2,AP-AA-2,NABC-AA-2,SN-AA-3,USBWA-AA-2",St. John's (NY)
2.0,Zuby Ejiofor,F,36,35,31.8,5.0,8.6,0.577,0.3,1.3,0.222,4.7,7.4,0.638,0.594,4.4,6.3,0.708,4.4,3.7,8.1,1.6,0.9,1.4,1.7,2.5,14.7,,St. John's (NY)
3.0,Kadary Richmond,G,36,35,32.3,5.3,10.9,0.487,0.2,1.1,0.175,5.1,9.8,0.523,0.496,1.6,3.1,0.536,1.3,5.1,6.4,5.3,2.0,0.9,2.0,2.0,12.4,,St. John's (NY)
4.0,Deivon Smith,G,30,17,27.1,3.4,9.0,0.38,1.0,2.9,0.352,2.4,6.1,0.393,0.437,1.4,2.1,0.667,1.0,3.9,4.9,3.9,1.4,0.4,1.6,1.7,9.3,,St. John's (NY)
5.0,Aaron Scott,G,36,30,27.2,3.0,7.8,0.389,1.4,4.8,0.293,1.6,2.9,0.547,0.48,0.9,1.2,0.81,1.9,2.4,4.3,1.0,1.4,0.6,0.6,2.8,8.4,,St. John's (NY)
6.0,Simeon Wilcher,G,36,25,25.4,3.2,7.8,0.407,0.9,3.1,0.297,2.3,4.7,0.479,0.466,0.8,1.1,0.737,0.4,1.5,1.9,1.4,1.1,0.4,1.4,2.7,8.0,,St. John's (NY)
